county_name,PercentIDU,State,totalIDU,Legal,sspExist,sspBurden
Cassia County,NA,ID,0,Not Legal,No SSPs in state,0
Clark County,NA,ID,0,Not Legal,No SSPs in state,0
Clearwater County,0,ID,0,Not Legal,No SSPs in state,0
Custer County,NA,ID,0,Not Legal,No SSPs in state,0
Elmore County,0,ID,0,Not Legal,No SSPs in state,0
Franklin County,NA,ID,0,Not Legal,No SSPs in state,0
Fremont County,NA,ID,0,Not Legal,No SSPs in state,0
Gem County,0,ID,0,Not Legal,No SSPs in state,0
Gooding County,0,ID,0,Not Legal,No SSPs in state,0
Idaho County,NA,ID,0,Not Legal,No SSPs in state,0
Jefferson County,0,ID,0,Not Legal,No SSPs in state,0
Jerome County,0,ID,0,Not Legal,No SSPs in state,0
Kootenai County,0,ID,0,Not Legal,No SSPs in state,0
Latah County,0,ID,0,Not Legal,No SSPs in state,0
Lemhi County,NA,ID,0,Not Legal,No SSPs in state,0
Lewis County,NA,ID,0,Not Legal,No SSPs in state,0
Lincoln County,NA,ID,0,Not Legal,No SSPs in state,0
Madison County,NA,ID,0,Not Legal,No SSPs in state,0
Minidoka County,NA,ID,0,Not Legal,No SSPs in state,0
Nez Perce County,0,ID,0,Not Legal,No SSPs in state,0
Oneida County,NA,ID,0,Not Legal,No SSPs in state,0
Owyhee County,NA,ID,0,Not Legal,No SSPs in state,0
Payette County,0,ID,0,Not Legal,No SSPs in state,0
Power County,NA,ID,0,Not Legal,No SSPs in state,0
Shoshone County,0,ID,0,Not Legal,No SSPs in state,0
Teton County,NA,ID,0,Not Legal,No SSPs in state,0
Twin Falls County,0,ID,0,Not Legal,No SSPs in state,0
Valley County,NA,ID,0,Not Legal,No SSPs in state,0
Washington County,NA,ID,0,Not Legal,No SSPs in state,0
Androscoggin County,0,ME,0,Legal,No SSPs in state,0
Aroostook County,0,ME,0,Legal,No SSPs in state,0
Cumberland County,0,ME,0,Legal,No SSPs in state,0
Franklin County,NA,ME,0,Legal,No SSPs in state,0
Hancock County,0,ME,0,Legal,No SSPs in state,0
Kennebec County,0,ME,0,Legal,No SSPs in state,0
Knox County,0,ME,0,Legal,No SSPs in state,0
Lincoln County,0,ME,0,Legal,No SSPs in state,0
Oxford County,0,ME,0,Legal,No SSPs in state,0
Penobscot County,0,ME,0,Legal,No SSPs in state,0
Piscataquis County,NA,ME,0,Legal,No SSPs in state,0
Sagadahoc County,0,ME,0,Legal,No SSPs in state,0
Somerset County,0,ME,0,Legal,No SSPs in state,0
Waldo County,0,ME,0,Legal,No SSPs in state,0
Washington County,0,ME,0,Legal,No SSPs in state,0
York County,0,ME,0,Legal,No SSPs in state,0
Adams County,0,MS,0,Not Legal,No SSPs in state,0
Alcorn County,0,MS,0,Not Legal,No SSPs in state,0
Amite County,0,MS,0,Not Legal,No SSPs in state,0
Attala County,0,MS,0,Not Legal,No SSPs in state,0
Benton County,0,MS,0,Not Legal,No SSPs in state,0
Bolivar County,0,MS,0,Not Legal,No SSPs in state,0
Calhoun County,0,MS,0,Not Legal,No SSPs in state,0
Carroll County,0,MS,0,Not Legal,No SSPs in state,0
Chickasaw County,0,MS,0,Not Legal,No SSPs in state,0
Choctaw County,0,MS,0,Not Legal,No SSPs in state,0
Claiborne County,0,MS,0,Not Legal,No SSPs in state,0
Clarke County,0,MS,0,Not Legal,No SSPs in state,0
Clay County,0,MS,0,Not Legal,No SSPs in state,0
Coahoma County,0,MS,0,Not Legal,No SSPs in state,0
Copiah County,0,MS,0,Not Legal,No SSPs in state,0
Covington County,0,MS,0,Not Legal,No SSPs in state,0
DeSoto County,0,MS,0,Not Legal,No SSPs in state,0
Forrest County,0,MS,0,Not Legal,No SSPs in state,0
Franklin County,0,MS,0,Not Legal,No SSPs in state,0
George County,0,MS,0,Not Legal,No SSPs in state,0
Greene County,0,MS,0,Not Legal,No SSPs in state,0
Grenada County,0,MS,0,Not Legal,No SSPs in state,0
Hancock County,0,MS,0,Not Legal,No SSPs in state,0
Harrison County,0,MS,0,Not Legal,No SSPs in state,0
Hinds County,0,MS,0,Not Legal,No SSPs in state,0
Holmes County,0,MS,0,Not Legal,No SSPs in state,0
Humphreys County,0,MS,0,Not Legal,No SSPs in state,0
Issaquena County,NA,MS,0,Not Legal,No SSPs in state,0
Itawamba County,0,MS,0,Not Legal,No SSPs in state,0
Jackson County,0,MS,0,Not Legal,No SSPs in state,0
Jasper County,0,MS,0,Not Legal,No SSPs in state,0
Jefferson County,0,MS,0,Not Legal,No SSPs in state,0
Jefferson Davis County,0,MS,0,Not Legal,No SSPs in state,0
Jones County,0,MS,0,Not Legal,No SSPs in state,0
Kemper County,0,MS,0,Not Legal,No SSPs in state,0
Lafayette County,0,MS,0,Not Legal,No SSPs in state,0
Lamar County,0,MS,0,Not Legal,No SSPs in state,0
Lauderdale County,0,MS,0,Not Legal,No SSPs in state,0
Lawrence County,0,MS,0,Not Legal,No SSPs in state,0
Leake County,0,MS,0,Not Legal,No SSPs in state,0
Lee County,0,MS,0,Not Legal,No SSPs in state,0
Leflore County,0,MS,0,Not Legal,No SSPs in state,0
Lincoln County,0,MS,0,Not Legal,No SSPs in state,0
Lowndes County,0,MS,0,Not Legal,No SSPs in state,0
Madison County,0,MS,0,Not Legal,No SSPs in state,0
Marion County,0,MS,0,Not Legal,No SSPs in state,0
Marshall County,0,MS,0,Not Legal,No SSPs in state,0
Monroe County,0,MS,0,Not Legal,No SSPs in state,0
Montgomery County,0,MS,0,Not Legal,No SSPs in state,0
Neshoba County,0,MS,0,Not Legal,No SSPs in state,0
Newton County,0,MS,0,Not Legal,No SSPs in state,0
Noxubee County,0,MS,0,Not Legal,No SSPs in state,0
Oktibbeha County,0,MS,0,Not Legal,No SSPs in state,0
Panola County,0,MS,0,Not Legal,No SSPs in state,0
Pearl River County,0,MS,0,Not Legal,No SSPs in state,0
Perry County,0,MS,0,Not Legal,No SSPs in state,0
Pike County,0,MS,0,Not Legal,No SSPs in state,0
Pontotoc County,0,MS,0,Not Legal,No SSPs in state,0
Prentiss County,0,MS,0,Not Legal,No SSPs in state,0
Quitman County,0,MS,0,Not Legal,No SSPs in state,0
Rankin County,0,MS,0,Not Legal,No SSPs in state,0
Scott County,0,MS,0,Not Legal,No SSPs in state,0
Sharkey County,NA,MS,0,Not Legal,No SSPs in state,0
Simpson County,0,MS,0,Not Legal,No SSPs in state,0
Smith County,0,MS,0,Not Legal,No SSPs in state,0
Stone County,0,MS,0,Not Legal,No SSPs in state,0
Sunflower County,0,MS,0,Not Legal,No SSPs in state,0
Tallahatchie County,0,MS,0,Not Legal,No SSPs in state,0
Tate County,0,MS,0,Not Legal,No SSPs in state,0
Tippah County,0,MS,0,Not Legal,No SSPs in state,0
Tishomingo County,0,MS,0,Not Legal,No SSPs in state,0
Tunica County,0,MS,0,Not Legal,No SSPs in state,0
Union County,0,MS,0,Not Legal,No SSPs in state,0
Walthall County,0,MS,0,Not Legal,No SSPs in state,0
Warren County,0,MS,0,Not Legal,No SSPs in state,0
Washington County,0,MS,0,Not Legal,No SSPs in state,0
Wayne County,0,MS,0,Not Legal,No SSPs in state,0
Webster County,0,MS,0,Not Legal,No SSPs in state,0
Wilkinson County,0,MS,0,Not Legal,No SSPs in state,0
Winston County,0,MS,0,Not Legal,No SSPs in state,0
Yalobusha County,0,MS,0,Not Legal,No SSPs in state,0
Yazoo County,0,MS,0,Not Legal,No SSPs in state,0
Adams County,NA,ND,0,Not Legal,No SSPs in state,0
Barnes County,NA,ND,0,Not Legal,No SSPs in state,0
Benson County,NA,ND,0,Not Legal,No SSPs in state,0
Billings County,NA,ND,0,Not Legal,No SSPs in state,0
Bottineau County,NA,ND,0,Not Legal,No SSPs in state,0
Bowman County,NA,ND,0,Not Legal,No SSPs in state,0
Burke County,NA,ND,0,Not Legal,No SSPs in state,0
Burleigh County,0,ND,0,Not Legal,No SSPs in state,0
Cass County,0,ND,0,Not Legal,No SSPs in state,0
Cavalier County,NA,ND,0,Not Legal,No SSPs in state,0
Dickey County,NA,ND,0,Not Legal,No SSPs in state,0
Divide County,NA,ND,0,Not Legal,No SSPs in state,0
Dunn County,0,ND,0,Not Legal,No SSPs in state,0
Eddy County,NA,ND,0,Not Legal,No SSPs in state,0
Emmons County,NA,ND,0,Not Legal,No SSPs in state,0
Foster County,NA,ND,0,Not Legal,No SSPs in state,0
Golden Valley County,NA,ND,0,Not Legal,No SSPs in state,0
Grand Forks County,0,ND,0,Not Legal,No SSPs in state,0
Grant County,NA,ND,0,Not Legal,No SSPs in state,0
Griggs County,NA,ND,0,Not Legal,No SSPs in state,0
Hettinger County,NA,ND,0,Not Legal,No SSPs in state,0
Kidder County,NA,ND,0,Not Legal,No SSPs in state,0
Lamoure County,NA,ND,0,Not Legal,No SSPs in state,0
Logan County,NA,ND,0,Not Legal,No SSPs in state,0
McHenry County,NA,ND,0,Not Legal,No SSPs in state,0
Mcintosh County,NA,ND,0,Not Legal,No SSPs in state,0
Mckenzie County,0,ND,0,Not Legal,No SSPs in state,0
Mclean County,NA,ND,0,Not Legal,No SSPs in state,0
Mercer County,NA,ND,0,Not Legal,No SSPs in state,0
Morton County,0,ND,0,Not Legal,No SSPs in state,0
Mountrail County,NA,ND,0,Not Legal,No SSPs in state,0
Nelson County,0,ND,0,Not Legal,No SSPs in state,0
Oliver County,NA,ND,0,Not Legal,No SSPs in state,0
Pembina County,NA,ND,0,Not Legal,No SSPs in state,0
Pierce County,NA,ND,0,Not Legal,No SSPs in state,0
Ramsey County,NA,ND,0,Not Legal,No SSPs in state,0
Ransom County,NA,ND,0,Not Legal,No SSPs in state,0
Renville County,NA,ND,0,Not Legal,No SSPs in state,0
Richland County,0,ND,0,Not Legal,No SSPs in state,0
Rolette County,NA,ND,0,Not Legal,No SSPs in state,0
Sargent County,NA,ND,0,Not Legal,No SSPs in state,0
Sheridan County,NA,ND,0,Not Legal,No SSPs in state,0
Sioux County,NA,ND,0,Not Legal,No SSPs in state,0
Slope County,NA,ND,0,Not Legal,No SSPs in state,0
Stark County,0,ND,0,Not Legal,No SSPs in state,0
Steele County,NA,ND,0,Not Legal,No SSPs in state,0
Stutsman County,0,ND,0,Not Legal,No SSPs in state,0
Towner County,NA,ND,0,Not Legal,No SSPs in state,0
Traill County,NA,ND,0,Not Legal,No SSPs in state,0
Walsh County,NA,ND,0,Not Legal,No SSPs in state,0
Ward County,0,ND,0,Not Legal,No SSPs in state,0
Wells County,NA,ND,0,Not Legal,No SSPs in state,0
Williams County,0,ND,0,Not Legal,No SSPs in state,0
Adams County,0,NE,0,Not Legal,No SSPs in state,0
Antelope County,NA,NE,0,Not Legal,No SSPs in state,0
Arthur County,NA,NE,0,Not Legal,No SSPs in state,0
Banner County,NA,NE,0,Not Legal,No SSPs in state,0
Blaine County,NA,NE,0,Not Legal,No SSPs in state,0
Boone County,NA,NE,0,Not Legal,No SSPs in state,0
Box Butte County,NA,NE,0,Not Legal,No SSPs in state,0
Boyd County,NA,NE,0,Not Legal,No SSPs in state,0
Brown County,NA,NE,0,Not Legal,No SSPs in state,0
Buffalo County,0,NE,0,Not Legal,No SSPs in state,0
Burt County,NA,NE,0,Not Legal,No SSPs in state,0
Butler County,NA,NE,0,Not Legal,No SSPs in state,0
Cass County,NA,NE,0,Not Legal,No SSPs in state,0
Cedar County,NA,NE,0,Not Legal,No SSPs in state,0
Chase County,NA,NE,0,Not Legal,No SSPs in state,0
Cherry County,NA,NE,0,Not Legal,No SSPs in state,0
Cheyenne County,NA,NE,0,Not Legal,No SSPs in state,0
Clay County,NA,NE,0,Not Legal,No SSPs in state,0
Colfax County,NA,NE,0,Not Legal,No SSPs in state,0
Cuming County,NA,NE,0,Not Legal,No SSPs in state,0
Custer County,0,NE,0,Not Legal,No SSPs in state,0
Dakota County,0,NE,0,Not Legal,No SSPs in state,0
Dawes County,NA,NE,0,Not Legal,No SSPs in state,0
Dawson County,NA,NE,0,Not Legal,No SSPs in state,0
Deuel County,NA,NE,0,Not Legal,No SSPs in state,0
Dixon County,NA,NE,0,Not Legal,No SSPs in state,0
Dodge County,0,NE,0,Not Legal,No SSPs in state,0
Douglas County,0,NE,0,Not Legal,No SSPs in state,0
Dundy County,NA,NE,0,Not Legal,No SSPs in state,0
Fillmore County,NA,NE,0,Not Legal,No SSPs in state,0
Franklin County,NA,NE,0,Not Legal,No SSPs in state,0
Frontier County,NA,NE,0,Not Legal,No SSPs in state,0
Furnas County,NA,NE,0,Not Legal,No SSPs in state,0
Gage County,NA,NE,0,Not Legal,No SSPs in state,0
Garden County,NA,NE,0,Not Legal,No SSPs in state,0
Garfield County,NA,NE,0,Not Legal,No SSPs in state,0
Gosper County,NA,NE,0,Not Legal,No SSPs in state,0
Grant County,NA,NE,0,Not Legal,No SSPs in state,0
Greeley County,NA,NE,0,Not Legal,No SSPs in state,0
Hall County,0,NE,0,Not Legal,No SSPs in state,0
Hamilton County,NA,NE,0,Not Legal,No SSPs in state,0
Harlan County,NA,NE,0,Not Legal,No SSPs in state,0
Hayes County,NA,NE,0,Not Legal,No SSPs in state,0
Hitchcock County,NA,NE,0,Not Legal,No SSPs in state,0
Holt County,NA,NE,0,Not Legal,No SSPs in state,0
Hooker County,NA,NE,0,Not Legal,No SSPs in state,0
Howard County,NA,NE,0,Not Legal,No SSPs in state,0
Jefferson County,NA,NE,0,Not Legal,No SSPs in state,0
Johnson County,NA,NE,0,Not Legal,No SSPs in state,0
Kearney County,NA,NE,0,Not Legal,No SSPs in state,0
Keith County,NA,NE,0,Not Legal,No SSPs in state,0
Keya Paha County,NA,NE,0,Not Legal,No SSPs in state,0
Kimball County,NA,NE,0,Not Legal,No SSPs in state,0
Knox County,NA,NE,0,Not Legal,No SSPs in state,0
Lancaster County,0,NE,0,Not Legal,No SSPs in state,0
Lincoln County,NA,NE,0,Not Legal,No SSPs in state,0
Logan County,NA,NE,0,Not Legal,No SSPs in state,0
Loup County,NA,NE,0,Not Legal,No SSPs in state,0
McPherson County,NA,NE,0,Not Legal,No SSPs in state,0
Madison County,0,NE,0,Not Legal,No SSPs in state,0
Merrick County,NA,NE,0,Not Legal,No SSPs in state,0
Morrill County,NA,NE,0,Not Legal,No SSPs in state,0
Nance County,NA,NE,0,Not Legal,No SSPs in state,0
Nemaha County,NA,NE,0,Not Legal,No SSPs in state,0
Nuckolls County,NA,NE,0,Not Legal,No SSPs in state,0
Otoe County,NA,NE,0,Not Legal,No SSPs in state,0
Pawnee County,NA,NE,0,Not Legal,No SSPs in state,0
Perkins County,NA,NE,0,Not Legal,No SSPs in state,0
Phelps County,NA,NE,0,Not Legal,No SSPs in state,0
Pierce County,NA,NE,0,Not Legal,No SSPs in state,0
Platte County,NA,NE,0,Not Legal,No SSPs in state,0
Polk County,NA,NE,0,Not Legal,No SSPs in state,0
Red Willow County,NA,NE,0,Not Legal,No SSPs in state,0
Richardson County,NA,NE,0,Not Legal,No SSPs in state,0
Rock County,NA,NE,0,Not Legal,No SSPs in state,0
Saline County,NA,NE,0,Not Legal,No SSPs in state,0
Sarpy County,0,NE,0,Not Legal,No SSPs in state,0
Saunders County,NA,NE,0,Not Legal,No SSPs in state,0
Scotts Bluff County,0,NE,0,Not Legal,No SSPs in state,0
Seward County,NA,NE,0,Not Legal,No SSPs in state,0
Sheridan County,NA,NE,0,Not Legal,No SSPs in state,0
Sherman County,NA,NE,0,Not Legal,No SSPs in state,0
Sioux County,NA,NE,0,Not Legal,No SSPs in state,0
Stanton County,NA,NE,0,Not Legal,No SSPs in state,0
Thayer County,NA,NE,0,Not Legal,No SSPs in state,0
Thomas County,NA,NE,0,Not Legal,No SSPs in state,0
Thurston County,NA,NE,0,Not Legal,No SSPs in state,0
Valley County,NA,NE,0,Not Legal,No SSPs in state,0
Washington County,NA,NE,0,Not Legal,No SSPs in state,0
Wayne County,NA,NE,0,Not Legal,No SSPs in state,0
Webster County,NA,NE,0,Not Legal,No SSPs in state,0
Wheeler County,NA,NE,0,Not Legal,No SSPs in state,0
York County,0,NE,0,Not Legal,No SSPs in state,0
Belknap County,0,NH,0,Not Legal,No SSPs in state,0
Carroll County,0,NH,0,Not Legal,No SSPs in state,0
Cheshire County,0,NH,0,Not Legal,No SSPs in state,0
Coos County,0,NH,0,Not Legal,No SSPs in state,0
Grafton County,0,NH,0,Not Legal,No SSPs in state,0
Hillsborough County,0,NH,0,Not Legal,No SSPs in state,0
Merrimack County,0,NH,0,Not Legal,No SSPs in state,0
Rockingham County,0,NH,0,Not Legal,No SSPs in state,0
Strafford County,0,NH,0,Not Legal,No SSPs in state,0
Sullivan County,0,NH,0,Not Legal,No SSPs in state,0
Albany County,0,WY,0,Not Legal,No SSPs in state,0
Big Horn County,NA,WY,0,Not Legal,No SSPs in state,0
Campbell County,0,WY,0,Not Legal,No SSPs in state,0
Carbon County,0,WY,0,Not Legal,No SSPs in state,0
Converse County,NA,WY,0,Not Legal,No SSPs in state,0
Crook County,NA,WY,0,Not Legal,No SSPs in state,0
Fremont County,0,WY,0,Not Legal,No SSPs in state,0
Goshen County,0,WY,0,Not Legal,No SSPs in state,0
Hot Springs County,NA,WY,0,Not Legal,No SSPs in state,0
Johnson County,NA,WY,0,Not Legal,No SSPs in state,0
Laramie County,0,WY,0,Not Legal,No SSPs in state,0
Lincoln County,0,WY,0,Not Legal,No SSPs in state,0
Natrona County,0,WY,0,Not Legal,No SSPs in state,0
Niobrara County,NA,WY,0,Not Legal,No SSPs in state,0
Park County,0,WY,0,Not Legal,No SSPs in state,0
Platte County,NA,WY,0,Not Legal,No SSPs in state,0
Sheridan County,0,WY,0,Not Legal,No SSPs in state,0
Sublette County,NA,WY,0,Not Legal,No SSPs in state,0
Sweetwater County,0,WY,0,Not Legal,No SSPs in state,0
Teton County,0,WY,0,Not Legal,No SSPs in state,0
Uinta County,NA,WY,0,Not Legal,No SSPs in state,0
Washakie County,NA,WY,0,Not Legal,No SSPs in state,0
Weston County,NA,WY,0,Not Legal,No SSPs in state,0
District of Columbia,NA,DC,NA,Legal,No SSPs in state,0
NA,NA,VI,NA,NA,No SSPs in state,0
Aleutians East Borough,NA,AK,NA,Not Legal,No SSPs in state,0
Aleutians West Census Area,NA,AK,NA,Not Legal,No SSPs in state,0
Anchorage Municipality,NA,AK,NA,Not Legal,No SSPs in state,0
Bethel Census Area,NA,AK,NA,Not Legal,No SSPs in state,0
Bristol Bay Borough,NA,AK,NA,Not Legal,No SSPs in state,0
